Date,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2024-02-16T00:00:00.000,140.012451171875,142.6728054053805,139.6338188527591,142.47353083877866,31451100
2024-02-20T00:00:00.000,140.6102752685547,141.56681447608818,138.9861731026745,139.15555724494791,25144700
2024-02-21T00:00:00.000,142.0351104736328,142.17460418355395,140.17185460093927,140.93907760734248,23315700
2024-02-22T00:00:00.000,143.5695343017578,144.47625097399344,142.28420055167445,144.4064965205876,27191900
2024-02-23T00:00:00.000,143.44003295898438,144.15741838056348,142.91193329556273,143.151071905206,19493800
2024-02-26T00:00:00.000,137.07310485839844,141.9255095674052,136.89374711196356,141.62659012579664,53641800
2024-02-27T00:00:00.000,138.3783721923828,138.74703089223482,136.5948291340012,137.5214778925495,33099200
2024-02-28T00:00:00.000,135.88739013671875,137.5114921166886,134.92089263274784,137.40188883674327,37328600
2024-02-29T00:00:00.000,137.9598846435547,138.35843374900972,135.90731265980716,136.78413893621683,42133000
2024-03-01T00:00:00.000,136.64463806152344,138.36838489752787,136.42543150391907,137.92997178231911,31119500
2024-03-04T00:00:00.000,132.86834716796875,135.17000103766665,131.43354600148837,135.17000103766665,55999400
2024-03-05T00:00:00.000,132.1907958984375,132.75874436377524,130.1980198718621,131.40365605755701,40194800
2024-03-06T00:00:00.000,130.9253692626953,133.09750287827276,130.37736805851614,132.63915773615787,35318600
2024-03-07T00:00:00.000,133.89462280273438,134.4525976438854,131.1346238166757,132.31035434571908,37738200
2024-03-08T00:00:00.000,134.9208984375,137.59121089480263,133.51598775330365,133.72523591626486,39343100
2024-03-11T00:00:00.000,137.17274475097656,138.59758760715184,135.63831380184791,135.63831380184791,32437800
2024-03-12T00:00:00.000,137.99972534179688,138.87655156654463,136.53503389985363,136.53503389985363,27563400
2024-03-13T00:00:00.000,139.28506469726562,140.58037207166473,138.48796650102636,138.4979249071936,23347200
2024-03-14T00:00:00.000,142.5831298828125,143.07135027588964,139.95266615248607,140.68002514056542,42753400
2024-03-15T00:00:00.000,140.6700439453125,142.66281985185842,139.52420388051803,141.98528334139613,49460600
2024-03-18T00:00:00.000,147.14657592773438,151.6004316065011,146.63842350936574,148.07322469496503,69273700
2024-03-19T00:00:00.000,146.49891662597656,148.25255391537198,145.55235113001697,147.62483985585152,24070400
2024-03-20T00:00:00.000,148.2027587890625,148.3223204856581,146.20998275953795,147.46542618481558,21311500
2024-03-21T00:00:00.000,147.06687927246094,149.82686316822054,146.36939548869663,148.93012002291613,24755600
2024-03-22T00:00:00.000,150.22543334960938,151.0325052525323,148.44189019287876,148.58138391432624,29175700
2024-03-25T00:00:00.000,149.5279541015625,149.8368319482388,147.28608110690303,149.3984187966953,19229300
2024-03-26T00:00:00.000,150.1257781982422,151.71003147002185,149.43826804536724,149.67740663878985,22149100
2024-03-27T00:00:00.000,150.32504272460938,151.09226569075258,148.3621572785026,150.63392055153534,22879200
2024-03-28T00:00:00.000,150.3848419189453,150.88303594669563,149.6275924700879,150.3051442537394,24485400
2024-04-01T00:00:00.000,154.9283905029297,155.17748752690167,150.0660117298206,150.14572460193273,31730800
2024-04-02T00:00:00.000,154.00172424316406,154.14121795265817,151.60042555488943,152.9455554136123,24586000
2024-04-03T00:00:00.000,154.3604278564453,154.5198535860717,152.17833569366672,153.04520359621367,24705000
2024-04-04T00:00:00.000,149.98629760742188,154.21098857209273,149.90658473597423,152.9455714438344,34724700
2024-04-05T00:00:00.000,151.9491729736328,152.86584812713113,149.05965379855488,149.48809334917573,23449300
2024-04-08T00:00:00.000,154.2906951904297,154.70917634581278,152.0587804913781,152.22816463496113,20702000
2024-04-09T00:00:00.000,156.03436279296875,157.98727470773983,154.6294521008992,155.5261951959325,31113000
2024-04-10T00:00:00.000,155.57601928710938,156.04432285610454,154.12128614016555,155.6457737437859,22838600
2024-04-11T00:00:00.000,158.83421325683594,159.10322706769728,155.89487172481208,156.34324327992178,27166400
2024-04-12T00:00:00.000,157.1602783203125,159.64128996632022,156.57241303671086,157.3894585118247,25329200
2024-04-15T00:00:00.000,154.30064392089844,158.6648281591198,154.031614907997,158.28619585975292,27136500
2024-04-16T00:00:00.000,153.84230041503906,155.0877854093437,152.87580284316473,153.63306745005346,20779500
2024-04-17T00:00:00.000,154.908447265625,156.5126325919776,154.02166253265213,155.05789938771466,21763100
2024-04-18T00:00:00.000,155.4464874267578,156.37313617874938,154.06150870581618,154.7789092868179,19883000
2024-04-19T00:00:00.000,153.53343200683594,155.79523715255652,151.74990407497378,155.63581141460372,32239100
2024-04-22T00:00:00.000,155.71551513671875,157.07060342236827,153.50353256450154,153.75262956404245,26446200
2024-04-23T00:00:00.000,157.6883544921875,158.39579663975618,155.71551057070164,156.3930622954958,21151600
2024-04-24T00:00:00.000,158.55523681640625,158.99364999529317,156.60230952963957,156.92116100653016,22779100
2024-04-25T00:00:00.000,155.4365234375,155.92475901649166,150.32504828236043,150.7833934385234,57109700
2024-04-26T00:00:00.000,171.32891845703125,174.078959145998,169.03722295078387,173.74017566152074,64665300
2024-04-29T00:00:00.000,165.54986572265625,168.93759415954082,164.61327374203753,168.44935854969052,45610000
2024-04-30T00:00:00.000,162.19204711914062,167.49283889377236,162.01270456618366,165.01182715214094,33562900
2024-05-01T00:00:00.000,163.2681427001953,166.51636219465024,162.50091966243357,163.7065558646306,33493200
2024-05-02T00:00:00.000,166.01817321777344,166.12777651220736,163.2980380787729,164.19478124874115,24294500
2024-05-03T00:00:00.000,166.63592529296875,167.35332582922283,162.46105737339033,166.95476152926307,34662400
2024-05-06T00:00:00.000,167.4928436279297,167.53269246182137,165.43031298857602,166.85515585993315,21871300
2024-05-07T00:00:00.000,170.63143920898438,171.13959159841556,167.78176901755162,167.8913723019788,28039700
2024-05-08T00:00:00.000,168.76821899414062,169.53542687427006,168.1305312267856,168.38958665601007,19569100
2024-05-09T00:00:00.000,169.3461151123047,170.07347411221014,167.57253044363202,168.77816664131814,15346700
2024-05-10T00:00:00.000,168.04083251953125,169.2365102995548,165.58972651856698,167.42307681588042,29799900
2024-05-13T00:00:00.000,168.52906799316406,168.66856170690536,163.40763421198423,163.6666896221682,31327600
2024-05-14T00:00:00.000,169.7247314453125,170.63144819115178,168.19030058623227,169.15679818060167,25127100
2024-05-15T00:00:00.000,171.88690185546875,172.02639557823605,169.89412569954976,170.01370260740424,26948400
2024-05-16T00:00:00.000,173.55084228515625,174.48744937159597,172.06623400035872,172.66405763593266,27867900
2024-05-17T00:00:00.000,175.42405700683594,175.63330516232904,173.06262247140117,173.55084282809628,24479300
2024-05-20T00:00:00.000,176.28097534179688,178.12429935090404,175.44401301272487,175.5536163084611,22554400
2024-05-21T00:00:00.000,177.20761108398438,177.50651531969976,175.1749710590742,176.2610303253048,16989400
2024-05-22T00:00:00.000,175.74290466308594,176.5101124081547,174.57713263128701,176.00196004670582,17880000
2024-05-23T00:00:00.000,172.92315673828125,177.60617773890863,172.3253178004668,176.43044708586282,21024900
2024-05-24T00:00:00.000,174.3579559326172,175.1351374202391,173.02278434801946,174.3479823214454,16572500
2024-05-28T00:00:00.000,175.76284790039062,176.62971585206563,173.7401813526077,173.81989422193845,20572200
2024-05-29T00:00:00.000,175.26463317871094,176.20124027818085,174.08890270315405,174.796329628976,23388700
2024-05-30T00:00:00.000,171.48834228515625,174.58710962745872,171.16949082182018,174.56717761008156,22958700
2024-05-31T00:00:00.000,171.87692260742188,172.43489743083498,168.82797789114755,171.23923492299636,37638900
2024-06-03T00:00:00.000,172.5445098876953,173.89959818960278,170.5417754606809,171.91678057614513,27459100
2024-06-04T00:00:00.000,173.1622772216797,173.22207327739036,171.26914595674637,172.65412477570507,26879600
2024-06-05T00:00:00.000,174.7764129638672,176.0119242844858,173.30174785961339,174.5671648059415,22068500
2024-06-06T00:00:00.000,176.09164428710938,176.51012541626176,175.11518831908717,175.2646404353294,23251000
2024-06-07T00:00:00.000,173.82984924316406,177.22752061344144,173.67042352155187,176.41049039660777,19661400
2024-06-10T00:00:00.000,174.57798767089844,176.62293035262113,172.33354172730304,174.53809310697318,23779200
2024-06-11T00:00:00.000,176.18402099609375,176.4034791591506,173.3410651546964,175.7850144566034,21540600
2024-06-12T00:00:00.000,177.35113525390625,179.96467837839828,175.67528948350602,177.810006484063,27864700
2024-06-13T00:00:00.000,174.72763061523438,176.3037322967602,174.44832299786256,175.67528254711183,20913300
2024-06-14T00:00:00.000,176.35360717773438,176.6229449751787,173.72012432806883,173.78995884712361,18063600
2024-06-17T00:00:00.000,176.80250549316406,177.9197360095358,174.37849580074237,175.02690047059144,19618500
2024-06-18T00:00:00.000,174.6577911376953,176.9521166904513,173.67024466902018,176.7027338090892,21869900
2024-06-20T00:00:00.000,175.86480712890625,176.85235357595167,174.5580432945699,174.9370949155744,20160100
2024-06-21T00:00:00.000,179.1865997314453,180.40358945734673,176.1740501459251,176.5630868470822,58582700
2024-06-24T00:00:00.000,178.77760314941406,180.44347898846334,178.22895776023654,179.715285228895,18298000
2024-06-25T00:00:00.000,183.5757293701172,183.8350820927234,178.97710832976765,179.17661159493576,23235600
2024-06-26T00:00:00.000,183.42611694335938,184.05455150601273,182.02956355953378,182.17920243340316,19839000
2024-06-27T00:00:00.000,184.95233154296875,185.59075113718478,183.56576327329066,183.72535675600184,18848900
2024-06-28T00:00:00.000,181.7003631591797,184.6730180950996,181.51084495311952,183.86501998647395,29156600
2024-07-01T00:00:00.000,182.53829956054688,183.42610201051411,180.8524688449508,182.5781941243229,16006100
2024-07-02T00:00:00.000,184.7827606201172,185.111947877425,181.11183638621065,181.60063235393275,17372500
2024-07-03T00:00:00.000,185.36131286621094,185.63063541524275,183.54579820822966,184.39370608187988,10242100
2024-07-05T00:00:00.000,190.12953186035156,190.3888846005825,185.34137706531277,185.40122652681802,20967500
2024-07-08T00:00:00.000,188.56338500976562,189.70057035182427,187.31647058991524,189.43123257522205,21035900
2024-07-09T00:00:00.000,188.5135040283203,190.88763393734175,188.25415131046745,189.8402227880015,15121400
2024-07-10T00:00:00.000,190.70806884765625,191.27666912067295,188.56338216630394,188.6830810780451,15952500
2024-07-11T00:00:00.000,185.1119384765625,190.38887371973013,184.62314253366378,189.38137232601392,25625800
2024-07-12T00:00:00.000,184.61317443847656,186.64813213816686,184.03460430299506,184.6231442745435,22898400
2024-07-15T00:00:00.000,186.06956481933594,187.7753505222774,184.46353836306906,184.46353836306906,16474000
2024-07-16T00:00:00.000,183.46600341796875,188.21424818283919,182.91735801356307,186.8975144333893,18290700
2024-07-17T00:00:00.000,180.5731658935547,183.09691950366312,179.4559202044025,182.5183493766844,20734100
2024-07-18T00:00:00.000,177.2513885498047,182.04951300513554,176.03439880682015,181.48091269947318,25315700
2024-07-19T00:00:00.000,177.22145080566406,179.84494831307,176.69276032578057,178.43844045927736,18881900
2024-07-22T00:00:00.000,181.22154235839844,182.24899856631816,179.78509459012787,180.1442065321955,24100300
2024-07-23T00:00:00.000,181.34124755859375,183.15676222347483,181.09186467964565,181.60061549421846,36352700
2024-07-24T00:00:00.000,172.20388793945312,175.75509806112905,171.39588976494113,173.1714948257791,49585200
2024-07-25T00:00:00.000,166.86708068847656,172.9919239516059,166.77730649977468,172.09415162233938,44852000
2024-07-26T00:00:00.000,166.5877685546875,167.67507428919038,163.65502336750666,166.73739219847286,41336900
2024-07-29T00:00:00.000,169.1115264892578,170.00929881723164,167.57533456289457,168.41325743181997,20293800
2024-07-30T00:00:00.000,169.86964416503906,170.80732627515368,168.0242198953097,169.81977976349475,18959700
2024-07-31T00:00:00.000,171.11654663085938,173.81986369028056,169.59032465517112,172.81236235595543,25729100
2024-08-01T00:00:00.000,170.33848571777344,173.62037311276333,168.46313671318876,169.82975009576955,24531400
2024-08-02T00:00:00.000,166.24862670898438,168.09405110957144,164.2635332665733,166.02916853058215,29130100
2024-08-05T00:00:00.000,158.85690307617188,164.02410932064197,154.54755937261288,155.11615967563407,53630700
2024-08-06T00:00:00.000,157.89927673339844,160.1736628779792,156.02392759895886,158.93671816371597,49004600
2024-08-07T00:00:00.000,158.54766845703125,162.57768925896593,158.07882740651024,160.8519639234384,25138600
2024-08-08T00:00:00.000,161.63003540039062,163.2859414220711,159.81453589918704,160.11378318649506,25578800
2024-08-09T00:00:00.000,163.2659912109375,163.38569012929312,158.66737003691415,159.61502198985195,28602300
2024-08-12T00:00:00.000,161.88938903808594,164.49294700024495,161.44050288346338,163.94431682299714,15895300
2024-08-13T00:00:00.000,163.75477600097656,164.32336104553403,162.56771107111587,163.0066273700011,18551700
2024-08-14T00:00:00.000,159.97412109375,162.81709194492808,157.32069888325617,161.9991088123198,40591100
2024-08-15T00:00:00.000,160.90185546875,161.24101257094563,159.21602457337346,160.1038271180178,31524300
2024-08-16T00:00:00.000,162.55775451660156,164.65256172180474,160.7322698813447,161.0714269686932,24208600
2024-08-19T00:00:00.000,166.2585906982422,166.27854559224733,163.8545358782874,164.87202237680913,22416200
2024-08-20T00:00:00.000,166.76731872558594,168.2237214990038,166.4082219766287,166.48801110675902,18341500
2024-08-21T00:00:00.000,165.44061279296875,166.43814433776538,164.26351765512456,164.74232853471239,22902000
2024-08-22T00:00:00.000,163.3956756591797,167.17631364571102,162.90687970594058,166.84712639815703,22493300
2024-08-23T00:00:00.000,165.211181640625,165.7697969111162,163.42560674236745,164.3134092732105,13955700
2024-08-26T00:00:00.000,165.74984741210938,167.13641566956838,164.05404680689762,165.96930557266754,14190400
